,Datum,Tijd,Parameter,Locatie,Waarde,Verwachting,Eenheid,Windrichting,Windrichting eenheid,Bemonsteringshoogte,Referentievlak,Unnamed: 11
2982,19-5-2021,06:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.95,,m/s,204.7,graden,2910.0,NVT,
2983,19-5-2021,06:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.13,,m/s,204.4,graden,2910.0,NVT,
2984,19-5-2021,07:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.46,,m/s,213.0,graden,2910.0,NVT,
2985,19-5-2021,07:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.62,,m/s,215.3,graden,2910.0,NVT,
2986,19-5-2021,07:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.95,,m/s,215.6,graden,2910.0,NVT,
2987,19-5-2021,07:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.22,,m/s,219.5,graden,2910.0,NVT,
2988,19-5-2021,07:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.09,,m/s,219.5,graden,2910.0,NVT,
2989,19-5-2021,07:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.69,,m/s,218.0,graden,2910.0,NVT,
2990,19-5-2021,08:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.8100000000000005,,m/s,216.2,graden,2910.0,NVT,
2991,19-5-2021,08:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.82,,m/s,226.8,graden,2910.0,NVT,
2992,19-5-2021,08:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.51,,m/s,232.8,graden,2910.0,NVT,
2993,19-5-2021,08:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.23,,m/s,237.7,graden,2910.0,NVT,
2994,19-5-2021,08:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.67,,m/s,251.8,graden,2910.0,NVT,
2995,19-5-2021,08:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.29,,m/s,256.6,graden,2910.0,NVT,
2996,19-5-2021,09:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.83,,m/s,268.6,graden,2910.0,NVT,
2997,19-5-2021,09:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.6,,m/s,253.2,graden,2910.0,NVT,
2998,19-5-2021,09:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.96,,m/s,257.5,graden,2910.0,NVT,
2999,19-5-2021,09:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.88,,m/s,247.9,graden,2910.0,NVT,
3000,19-5-2021,09:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.85,,m/s,248.6,graden,2910.0,NVT,
3001,19-5-2021,09:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.2800000000000002,,m/s,244.2,graden,2910.0,NVT,
3002,19-5-2021,10:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.55,,m/s,226.7,graden,2910.0,NVT,
3003,19-5-2021,10:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.01,,m/s,221.0,graden,2910.0,NVT,
3004,19-5-2021,10:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.26,,m/s,231.9,graden,2910.0,NVT,
3005,19-5-2021,10:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.47,,m/s,234.4,graden,2910.0,NVT,
3006,19-5-2021,10:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.39,,m/s,229.7,graden,2910.0,NVT,
3007,19-5-2021,10:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.08,,m/s,237.9,graden,2910.0,NVT,
3008,19-5-2021,11:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.27,,m/s,241.1,graden,2910.0,NVT,
3009,19-5-2021,11:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.77,,m/s,241.1,graden,2910.0,NVT,
3010,19-5-2021,11:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.8,,m/s,237.8,graden,2910.0,NVT,
3011,19-5-2021,11:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.75,,m/s,235.3,graden,2910.0,NVT,
3012,19-5-2021,11:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.86,,m/s,231.8,graden,2910.0,NVT,
3013,19-5-2021,11:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.73,,m/s,218.7,graden,2910.0,NVT,
3014,19-5-2021,12:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.05,,m/s,210.7,graden,2910.0,NVT,
3015,19-5-2021,12:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.88,,m/s,211.8,graden,2910.0,NVT,
3016,19-5-2021,12:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.8,,m/s,232.0,graden,2910.0,NVT,
3017,19-5-2021,12:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.12,,m/s,236.9,graden,2910.0,NVT,
3018,19-5-2021,12:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.12,,m/s,232.9,graden,2910.0,NVT,
3019,19-5-2021,12:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.34,,m/s,229.3,graden,2910.0,NVT,
3020,19-5-2021,13:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.16,,m/s,231.4,graden,2910.0,NVT,
3021,19-5-2021,13:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.66,,m/s,233.3,graden,2910.0,NVT,
3022,19-5-2021,13:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.51,,m/s,238.0,graden,2910.0,NVT,
3023,19-5-2021,13:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.2,,m/s,244.2,graden,2910.0,NVT,
3024,19-5-2021,13:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.1,,m/s,248.0,graden,2910.0,NVT,
3025,19-5-2021,13:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.27,,m/s,259.0,graden,2910.0,NVT,
3026,19-5-2021,14:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.06,,m/s,266.0,graden,2910.0,NVT,
3027,19-5-2021,14:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.9,,m/s,275.9,graden,2910.0,NVT,
3028,19-5-2021,14:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.12,,m/s,283.9,graden,2910.0,NVT,
3029,19-5-2021,14:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.46,,m/s,291.6,graden,2910.0,NVT,
3030,19-5-2021,14:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.65,,m/s,295.2,graden,2910.0,NVT,
3031,19-5-2021,14:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.54,,m/s,294.0,graden,2910.0,NVT,
3032,19-5-2021,15:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.51,,m/s,295.7,graden,2910.0,NVT,
3033,19-5-2021,15:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.46,,m/s,296.5,graden,2910.0,NVT,
3034,19-5-2021,15:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.27,,m/s,290.0,graden,2910.0,NVT,
3035,19-5-2021,15:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.36,,m/s,285.6,graden,2910.0,NVT,
3036,19-5-2021,15:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.3,,m/s,283.0,graden,2910.0,NVT,
3037,19-5-2021,15:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.49,,m/s,283.0,graden,2910.0,NVT,
3038,19-5-2021,16:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.58,,m/s,283.1,graden,2910.0,NVT,
3039,19-5-2021,16:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.54,,m/s,281.1,graden,2910.0,NVT,
3040,19-5-2021,16:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.25,,m/s,274.9,graden,2910.0,NVT,
3041,19-5-2021,16:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.66,,m/s,272.4,graden,2910.0,NVT,
3042,19-5-2021,16:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.77,,m/s,274.2,graden,2910.0,NVT,
3043,19-5-2021,16:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.32,,m/s,276.7,graden,2910.0,NVT,
3044,19-5-2021,17:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.27,,m/s,273.8,graden,2910.0,NVT,
3045,19-5-2021,17:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.63,,m/s,270.2,graden,2910.0,NVT,
3046,19-5-2021,17:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.49,,m/s,269.5,graden,2910.0,NVT,
3047,19-5-2021,17:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.25,,m/s,274.9,graden,2910.0,NVT,
3048,19-5-2021,17:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.16,,m/s,278.6,graden,2910.0,NVT,
3049,19-5-2021,17:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.6,,m/s,280.6,graden,2910.0,NVT,
3050,19-5-2021,18:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.5600000000000005,,m/s,275.5,graden,2910.0,NVT,
3051,19-5-2021,18:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.18,,m/s,275.7,graden,2910.0,NVT,
3052,19-5-2021,18:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.88,,m/s,276.7,graden,2910.0,NVT,
3053,19-5-2021,18:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.88,,m/s,274.3,graden,2910.0,NVT,
3054,19-5-2021,18:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.7,,m/s,275.4,graden,2910.0,NVT,
3055,19-5-2021,18:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.2,,m/s,276.7,graden,2910.0,NVT,
3056,19-5-2021,19:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.03,,m/s,276.0,graden,2910.0,NVT,
3057,19-5-2021,19:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.73,,m/s,279.1,graden,2910.0,NVT,
3058,19-5-2021,19:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.77,,m/s,279.1,graden,2910.0,NVT,
3059,19-5-2021,19:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.12,,m/s,278.2,graden,2910.0,NVT,
3060,19-5-2021,19:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.9699999999999998,,m/s,278.4,graden,2910.0,NVT,
3061,19-5-2021,19:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.71,,m/s,281.7,graden,2910.0,NVT,
3062,19-5-2021,20:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.16,,m/s,285.9,graden,2910.0,NVT,
3063,19-5-2021,20:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.42,,m/s,287.8,graden,2910.0,NVT,
3064,19-5-2021,20:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.4,,m/s,289.8,graden,2910.0,NVT,
3065,19-5-2021,20:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.42,,m/s,288.8,graden,2910.0,NVT,
3066,19-5-2021,20:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.46,,m/s,290.1,graden,2910.0,NVT,
3067,19-5-2021,20:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.7,,m/s,289.5,graden,2910.0,NVT,
3068,19-5-2021,21:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.08,,m/s,281.1,graden,2910.0,NVT,
3069,19-5-2021,21:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.55,,m/s,284.1,graden,2910.0,NVT,
3070,19-5-2021,21:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.9,,m/s,283.5,graden,2910.0,NVT,
3071,19-5-2021,21:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.63,,m/s,278.1,graden,2910.0,NVT,
3072,19-5-2021,21:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.96,,m/s,273.1,graden,2910.0,NVT,
3073,19-5-2021,21:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.07,,m/s,266.2,graden,2910.0,NVT,
3074,19-5-2021,22:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.2,,m/s,248.6,graden,2910.0,NVT,
3075,19-5-2021,22:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.24,,m/s,246.1,graden,2910.0,NVT,
3076,19-5-2021,22:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.0,,m/s,246.1,graden,2910.0,NVT,
3077,19-5-2021,22:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.98,,m/s,240.7,graden,2910.0,NVT,
3078,19-5-2021,22:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.05,,m/s,240.1,graden,2910.0,NVT,
3079,19-5-2021,22:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.37,,m/s,251.0,graden,2910.0,NVT,
3080,19-5-2021,23:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.24,,m/s,246.3,graden,2910.0,NVT,
3081,19-5-2021,23:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.7,,m/s,248.9,graden,2910.0,NVT,
3082,19-5-2021,23:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.32,,m/s,260.8,graden,2910.0,NVT,
3083,19-5-2021,23:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.8,,m/s,265.9,graden,2910.0,NVT,
3084,19-5-2021,23:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.55,,m/s,264.5,graden,2910.0,NVT,
3085,19-5-2021,23:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.71,,m/s,275.7,graden,2910.0,NVT,
3086,20-5-2021,00:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.7,,m/s,276.4,graden,2910.0,NVT,
3087,20-5-2021,00:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.71,,m/s,278.9,graden,2910.0,NVT,
3088,20-5-2021,00:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.34,,m/s,281.0,graden,2910.0,NVT,
3089,20-5-2021,00:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.87,,m/s,289.2,graden,2910.0,NVT,
3090,20-5-2021,00:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.25,,m/s,287.6,graden,2910.0,NVT,
3091,20-5-2021,00:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.12,,m/s,296.0,graden,2910.0,NVT,
3092,20-5-2021,01:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.39,,m/s,297.2,graden,2910.0,NVT,
3093,20-5-2021,01:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.12,,m/s,303.0,graden,2910.0,NVT,
3094,20-5-2021,01:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.04,,m/s,306.5,graden,2910.0,NVT,
3095,20-5-2021,01:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.42,,m/s,306.0,graden,2910.0,NVT,
3096,20-5-2021,01:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.73,,m/s,302.2,graden,2910.0,NVT,
3097,20-5-2021,01:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.88,,m/s,301.0,graden,2910.0,NVT,
3098,20-5-2021,02:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.08,,m/s,299.8,graden,2910.0,NVT,
3099,20-5-2021,02:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.54,,m/s,301.4,graden,2910.0,NVT,
3100,20-5-2021,02:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.08,,m/s,299.1,graden,2910.0,NVT,
3101,20-5-2021,02:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.75,,m/s,291.7,graden,2910.0,NVT,
3102,20-5-2021,02:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.77,,m/s,289.4,graden,2910.0,NVT,
3103,20-5-2021,02:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.2,,m/s,295.3,graden,2910.0,NVT,
3104,20-5-2021,03:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.11,,m/s,291.9,graden,2910.0,NVT,
3105,20-5-2021,03:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.83,,m/s,292.7,graden,2910.0,NVT,
3106,20-5-2021,03:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.65,,m/s,284.4,graden,2910.0,NVT,
3107,20-5-2021,03:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.74,,m/s,290.1,graden,2910.0,NVT,
3108,20-5-2021,03:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.17,,m/s,287.1,graden,2910.0,NVT,
3109,20-5-2021,03:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.04,,m/s,293.9,graden,2910.0,NVT,
3110,20-5-2021,04:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.8,,m/s,294.9,graden,2910.0,NVT,
3111,20-5-2021,04:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.71,,m/s,284.9,graden,2910.0,NVT,
3112,20-5-2021,04:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.45,,m/s,253.9,graden,2910.0,NVT,
3113,20-5-2021,04:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.53,,m/s,236.1,graden,2910.0,NVT,
3114,20-5-2021,04:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.54,,m/s,229.9,graden,2910.0,NVT,
3115,20-5-2021,04:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.48,,m/s,219.5,graden,2910.0,NVT,
3116,20-5-2021,05:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,1.9100000000000001,,m/s,207.7,graden,2910.0,NVT,
3117,20-5-2021,05:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.19,,m/s,207.8,graden,2910.0,NVT,
3118,20-5-2021,05:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.29,,m/s,203.5,graden,2910.0,NVT,
3119,20-5-2021,05:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.5,,m/s,204.4,graden,2910.0,NVT,
3120,20-5-2021,05:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.67,,m/s,197.8,graden,2910.0,NVT,
3121,20-5-2021,05:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,2.92,,m/s,193.2,graden,2910.0,NVT,
3122,20-5-2021,06:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.02,,m/s,190.3,graden,2910.0,NVT,
3123,20-5-2021,06:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.26,,m/s,186.2,graden,2910.0,NVT,
3124,20-5-2021,06:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.07,,m/s,179.3,graden,2910.0,NVT,
3125,20-5-2021,06:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.31,,m/s,173.5,graden,2910.0,NVT,
3126,20-5-2021,06:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.4,,m/s,179.5,graden,2910.0,NVT,
3127,20-5-2021,06:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.5700000000000003,,m/s,177.8,graden,2910.0,NVT,
3128,20-5-2021,07:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.49,,m/s,176.7,graden,2910.0,NVT,
3129,20-5-2021,07:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.77,,m/s,188.2,graden,2910.0,NVT,
3130,20-5-2021,07:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,3.96,,m/s,192.7,graden,2910.0,NVT,
3131,20-5-2021,07:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.16,,m/s,190.8,graden,2910.0,NVT,
3132,20-5-2021,07:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.63,,m/s,192.6,graden,2910.0,NVT,
3133,20-5-2021,07:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.01,,m/s,187.0,graden,2910.0,NVT,
3134,20-5-2021,08:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.84,,m/s,183.1,graden,2910.0,NVT,
3135,20-5-2021,08:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.73,,m/s,181.3,graden,2910.0,NVT,
3136,20-5-2021,08:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.67,,m/s,183.2,graden,2910.0,NVT,
3137,20-5-2021,08:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.8,,m/s,184.2,graden,2910.0,NVT,
3138,20-5-2021,08:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.8,,m/s,184.3,graden,2910.0,NVT,
3139,20-5-2021,08:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.67,,m/s,185.9,graden,2910.0,NVT,
3140,20-5-2021,09:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.5600000000000005,,m/s,184.3,graden,2910.0,NVT,
3141,20-5-2021,09:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.49,,m/s,180.9,graden,2910.0,NVT,
3142,20-5-2021,09:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.6,,m/s,179.0,graden,2910.0,NVT,
3143,20-5-2021,09:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.5600000000000005,,m/s,174.7,graden,2910.0,NVT,
3144,20-5-2021,09:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.75,,m/s,174.8,graden,2910.0,NVT,
3145,20-5-2021,09:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.77,,m/s,173.3,graden,2910.0,NVT,
3146,20-5-2021,10:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,4.88,,m/s,171.4,graden,2910.0,NVT,
3147,20-5-2021,10:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.46,,m/s,173.0,graden,2910.0,NVT,
3148,20-5-2021,10:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.5,,m/s,174.1,graden,2910.0,NVT,
3149,20-5-2021,10:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.43,,m/s,170.5,graden,2910.0,NVT,
3150,20-5-2021,10:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.55,,m/s,171.1,graden,2910.0,NVT,
3151,20-5-2021,10:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.13,,m/s,176.6,graden,2910.0,NVT,
3152,20-5-2021,11:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.67,,m/s,171.9,graden,2910.0,NVT,
3153,20-5-2021,11:10:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,5.89,,m/s,174.0,graden,2910.0,NVT,
3154,20-5-2021,11:20:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.19,,m/s,173.7,graden,2910.0,NVT,
3155,20-5-2021,11:30:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.46,,m/s,173.2,graden,2910.0,NVT,
3156,20-5-2021,11:40:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.88,,m/s,176.7,graden,2910.0,NVT,
3157,20-5-2021,11:50:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,7.3,,m/s,175.1,graden,2910.0,NVT,
3158,20-5-2021,12:00:00,Windsnelheid Lucht t.o.v. Mean Sea Level in m/s,Europlatform,6.99,,m/s,175.4,graden,2910.0,NVT,
