Datum;Tijd;Parameter;Locatie;Waarde;Verwachting;Eenheid;Windrichting;Windrichting eenheid;Bemonsteringshoogte;Referentievlak;
6-5-2021;08:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.03;;m/s;238.90;graden;2910;NVT;
6-5-2021;08:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.54;;m/s;235.30;graden;2910;NVT;
6-5-2021;09:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.73;;m/s;237.60;graden;2910;NVT;
6-5-2021;09:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.75;;m/s;233.50;graden;2910;NVT;
6-5-2021;09:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.14;;m/s;227.80;graden;2910;NVT;
6-5-2021;09:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.88;;m/s;234.80;graden;2910;NVT;
6-5-2021;09:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.83;;m/s;239.70;graden;2910;NVT;
6-5-2021;09:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.42;;m/s;235.20;graden;2910;NVT;
6-5-2021;10:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.24;;m/s;235.70;graden;2910;NVT;
6-5-2021;10:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.14;;m/s;239.10;graden;2910;NVT;
6-5-2021;10:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.35;;m/s;234.20;graden;2910;NVT;
6-5-2021;10:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.49;;m/s;222.50;graden;2910;NVT;
6-5-2021;10:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.47;;m/s;219.20;graden;2910;NVT;
6-5-2021;10:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.47;;m/s;221.40;graden;2910;NVT;
6-5-2021;11:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.99;;m/s;225.50;graden;2910;NVT;
6-5-2021;11:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.96;;m/s;228.50;graden;2910;NVT;
6-5-2021;11:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.18;;m/s;225.70;graden;2910;NVT;
6-5-2021;11:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.96;;m/s;229.70;graden;2910;NVT;
6-5-2021;11:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.73;;m/s;225.70;graden;2910;NVT;
6-5-2021;11:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.71;;m/s;225.30;graden;2910;NVT;
6-5-2021;12:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.51;;m/s;226.80;graden;2910;NVT;
6-5-2021;12:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.21;;m/s;229.00;graden;2910;NVT;
6-5-2021;12:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.31;;m/s;223.70;graden;2910;NVT;
6-5-2021;12:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.54;;m/s;221.70;graden;2910;NVT;
6-5-2021;12:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.12;;m/s;219.20;graden;2910;NVT;
6-5-2021;12:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.24;;m/s;227.00;graden;2910;NVT;
6-5-2021;13:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.02;;m/s;225.00;graden;2910;NVT;
6-5-2021;13:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.76;;m/s;225.50;graden;2910;NVT;
6-5-2021;13:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.09;;m/s;224.30;graden;2910;NVT;
6-5-2021;13:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.98;;m/s;225.90;graden;2910;NVT;
6-5-2021;13:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.81;;m/s;230.60;graden;2910;NVT;
6-5-2021;13:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.69;;m/s;229.80;graden;2910;NVT;
6-5-2021;14:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.72;;m/s;227.30;graden;2910;NVT;
6-5-2021;14:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.61;;m/s;222.30;graden;2910;NVT;
6-5-2021;14:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.67;;m/s;216.30;graden;2910;NVT;
6-5-2021;14:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.33;;m/s;206.20;graden;2910;NVT;
6-5-2021;14:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.86;;m/s;195.10;graden;2910;NVT;
6-5-2021;14:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.79;;m/s;223.90;graden;2910;NVT;
6-5-2021;15:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.60;;m/s;210.80;graden;2910;NVT;
6-5-2021;15:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.41;;m/s;218.00;graden;2910;NVT;
6-5-2021;15:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.93;;m/s;214.00;graden;2910;NVT;
6-5-2021;15:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.98;;m/s;217.20;graden;2910;NVT;
6-5-2021;15:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.02;;m/s;224.70;graden;2910;NVT;
6-5-2021;15:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.08;;m/s;237.30;graden;2910;NVT;
6-5-2021;16:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;1.84;;m/s;233.90;graden;2910;NVT;
6-5-2021;16:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.08;;m/s;239.70;graden;2910;NVT;
6-5-2021;16:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.12;;m/s;242.20;graden;2910;NVT;
6-5-2021;16:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.13;;m/s;244.70;graden;2910;NVT;
6-5-2021;16:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.46;;m/s;252.40;graden;2910;NVT;
6-5-2021;16:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.46;;m/s;250.30;graden;2910;NVT;
6-5-2021;17:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.83;;m/s;249.70;graden;2910;NVT;
6-5-2021;17:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.09;;m/s;253.80;graden;2910;NVT;
6-5-2021;17:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.09;;m/s;268.60;graden;2910;NVT;
6-5-2021;17:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.54;;m/s;274.90;graden;2910;NVT;
6-5-2021;17:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.09;;m/s;292.60;graden;2910;NVT;
6-5-2021;17:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.97;;m/s;312.90;graden;2910;NVT;
6-5-2021;18:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.52;;m/s;320.10;graden;2910;NVT;
6-5-2021;18:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.24;;m/s;327.30;graden;2910;NVT;
6-5-2021;18:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.96;;m/s;331.40;graden;2910;NVT;
6-5-2021;18:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.41;;m/s;333.50;graden;2910;NVT;
6-5-2021;18:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.71;;m/s;332.60;graden;2910;NVT;
6-5-2021;18:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.10;;m/s;331.10;graden;2910;NVT;
6-5-2021;19:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.27;;m/s;327.30;graden;2910;NVT;
6-5-2021;19:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.37;;m/s;324.40;graden;2910;NVT;
6-5-2021;19:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;2.90;;m/s;320.40;graden;2910;NVT;
6-5-2021;19:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.20;;m/s;297.30;graden;2910;NVT;
6-5-2021;19:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.29;;m/s;291.60;graden;2910;NVT;
6-5-2021;19:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.04;;m/s;273.00;graden;2910;NVT;
6-5-2021;20:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.30;;m/s;266.70;graden;2910;NVT;
6-5-2021;20:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.63;;m/s;272.60;graden;2910;NVT;
6-5-2021;20:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.21;;m/s;283.00;graden;2910;NVT;
6-5-2021;20:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.14;;m/s;286.60;graden;2910;NVT;
6-5-2021;20:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.06;;m/s;288.80;graden;2910;NVT;
6-5-2021;20:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.30;;m/s;284.30;graden;2910;NVT;
6-5-2021;21:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.06;;m/s;281.90;graden;2910;NVT;
6-5-2021;21:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.73;;m/s;282.10;graden;2910;NVT;
6-5-2021;21:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;282.50;graden;2910;NVT;
6-5-2021;21:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.62;;m/s;284.30;graden;2910;NVT;
6-5-2021;21:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.44;;m/s;277.70;graden;2910;NVT;
6-5-2021;21:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.59;;m/s;277.10;graden;2910;NVT;
6-5-2021;22:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.77;;m/s;282.00;graden;2910;NVT;
6-5-2021;22:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.14;;m/s;279.80;graden;2910;NVT;
6-5-2021;22:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.27;;m/s;277.90;graden;2910;NVT;
6-5-2021;22:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.25;;m/s;277.10;graden;2910;NVT;
6-5-2021;22:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.23;;m/s;272.10;graden;2910;NVT;
6-5-2021;22:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.10;;m/s;268.80;graden;2910;NVT;
6-5-2021;23:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.14;;m/s;266.60;graden;2910;NVT;
6-5-2021;23:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.51;;m/s;266.50;graden;2910;NVT;
6-5-2021;23:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.05;;m/s;260.40;graden;2910;NVT;
6-5-2021;23:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.11;;m/s;257.80;graden;2910;NVT;
6-5-2021;23:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.16;;m/s;257.40;graden;2910;NVT;
6-5-2021;23:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.42;;m/s;257.90;graden;2910;NVT;
7-5-2021;00:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.35;;m/s;261.70;graden;2910;NVT;
7-5-2021;00:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.20;;m/s;266.30;graden;2910;NVT;
7-5-2021;00:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.04;;m/s;269.80;graden;2910;NVT;
7-5-2021;00:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.87;;m/s;261.00;graden;2910;NVT;
7-5-2021;00:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.50;;m/s;264.50;graden;2910;NVT;
7-5-2021;00:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.69;;m/s;264.10;graden;2910;NVT;
7-5-2021;01:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.29;;m/s;269.30;graden;2910;NVT;
7-5-2021;01:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.36;;m/s;265.20;graden;2910;NVT;
7-5-2021;01:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.52;;m/s;245.60;graden;2910;NVT;
7-5-2021;01:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.51;;m/s;266.80;graden;2910;NVT;
7-5-2021;01:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.21;;m/s;206.30;graden;2910;NVT;
7-5-2021;01:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.71;;m/s;183.50;graden;2910;NVT;
7-5-2021;02:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.30;;m/s;177.70;graden;2910;NVT;
7-5-2021;02:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.10;;m/s;162.20;graden;2910;NVT;
7-5-2021;02:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.96;;m/s;147.40;graden;2910;NVT;
7-5-2021;02:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.12;;m/s;146.90;graden;2910;NVT;
7-5-2021;02:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;147.10;graden;2910;NVT;
7-5-2021;02:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.53;;m/s;178.60;graden;2910;NVT;
7-5-2021;03:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;3.07;;m/s;217.50;graden;2910;NVT;
7-5-2021;03:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.47;;m/s;356.20;graden;2910;NVT;
7-5-2021;03:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.60;;m/s;356.30;graden;2910;NVT;
7-5-2021;03:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.96;;m/s;355.00;graden;2910;NVT;
7-5-2021;03:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.69;;m/s;357.10;graden;2910;NVT;
7-5-2021;03:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;8.22;;m/s;350.40;graden;2910;NVT;
7-5-2021;04:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.63;;m/s;345.90;graden;2910;NVT;
7-5-2021;04:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.79;;m/s;345.00;graden;2910;NVT;
7-5-2021;04:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.10;;m/s;336.70;graden;2910;NVT;
7-5-2021;04:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.63;;m/s;325.30;graden;2910;NVT;
7-5-2021;04:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.58;;m/s;314.50;graden;2910;NVT;
7-5-2021;04:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.70;;m/s;309.50;graden;2910;NVT;
7-5-2021;05:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.64;;m/s;309.30;graden;2910;NVT;
7-5-2021;05:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.25;;m/s;306.80;graden;2910;NVT;
7-5-2021;05:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.87;;m/s;309.00;graden;2910;NVT;
7-5-2021;05:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;7.13;;m/s;310.10;graden;2910;NVT;
7-5-2021;05:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.88;;m/s;307.20;graden;2910;NVT;
7-5-2021;05:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.63;;m/s;299.00;graden;2910;NVT;
7-5-2021;06:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.33;;m/s;302.30;graden;2910;NVT;
7-5-2021;06:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;6.05;;m/s;297.70;graden;2910;NVT;
7-5-2021;06:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.19;;m/s;300.00;graden;2910;NVT;
7-5-2021;06:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.71;;m/s;288.40;graden;2910;NVT;
7-5-2021;06:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.48;;m/s;290.40;graden;2910;NVT;
7-5-2021;06:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.36;;m/s;296.20;graden;2910;NVT;
7-5-2021;07:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.52;;m/s;300.00;graden;2910;NVT;
7-5-2021;07:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.86;;m/s;302.00;graden;2910;NVT;
7-5-2021;07:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;5.06;;m/s;302.40;graden;2910;NVT;
7-5-2021;07:30:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.95;;m/s;303.40;graden;2910;NVT;
7-5-2021;07:40:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.69;;m/s;303.60;graden;2910;NVT;
7-5-2021;07:50:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.58;;m/s;297.80;graden;2910;NVT;
7-5-2021;08:00:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.06;;m/s;297.10;graden;2910;NVT;
7-5-2021;08:10:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.14;;m/s;298.40;graden;2910;NVT;
7-5-2021;08:20:00;Windsnelheid Lucht t.o.v. Mean Sea Level in m/s;Europlatform;4.39;;m/s;298.90;graden;2910;NVT;
